item,count,mean_Openness,mean_Conscientiousness,mean_Extraversion,mean_Agreeableness,mean_Neuroticism
hereditary ,41,0.8402439024390245,0.6292682926829268,0.5701219512195121,0.7115853658536585,0.7091463414634146
old dads,46,0.7853260869565216,0.6891304347826086,0.6989130434782609,0.7576086956521739,0.5608695652173913
king the land,49,0.7459183673469387,0.6586734693877551,0.6025510204081632,0.7489795918367346,0.7045918367346939
the godfather ,49,0.7780612244897959,0.6454081632653061,0.585204081632653,0.6673469387755102,0.6382653061224489
mid s,4,0.8875,0.6312499999999999,0.70625,0.70625,0.59375
the grand budapest hotel,56,0.8611607142857143,0.56875,0.5647321428571429,0.7276785714285714,0.7191964285714285
perfect blue,45,0.8866666666666668,0.5338888888888889,0.5494444444444445,0.655,0.7499999999999999
money heist ,51,0.7671568627450981,0.6848039215686276,0.6705882352941176,0.7004901960784312,0.5950980392156863
outer banks ,40,0.6475,0.646875,0.6893750000000001,0.73125,0.615625
 days of summer ,40,0.83625,0.608125,0.5818749999999999,0.72375,0.7474999999999999
tetris,40,0.7831250000000001,0.61375,0.5974999999999999,0.74125,0.659375
migration ,52,0.7432692307692309,0.6610576923076923,0.6379807692307693,0.7894230769230769,0.6033653846153846
the imitation game,41,0.801219512195122,0.671951219512195,0.598780487804878,0.6859756097560976,0.6451219512195122
the gray man,41,0.7189024390243902,0.6597560975609755,0.5975609756097561,0.7530487804878049,0.6365853658536585
premalu,40,0.7550000000000001,0.6331249999999999,0.63875,0.711875,0.6525000000000001
a star is born,49,0.8020408163265306,0.6714285714285714,0.675,0.7627551020408163,0.6357142857142857
inglorious basterds,39,0.8166666666666667,0.6147435897435896,0.5967948717948718,0.6871794871794872,0.6891025641025641
tombstone,56,0.7941964285714285,0.7004464285714285,0.6852678571428571,0.7308035714285716,0.5906250000000001
le compte de montecristo,46,0.7956521739130433,0.5983695652173913,0.6135869565217391,0.7565217391304345,0.6885869565217392
lift,62,0.7370967741935486,0.6709677419354841,0.6350806451612905,0.7133064516129032,0.656048387096774
do not remember,111,0.7632882882882882,0.668918918918919,0.599099099099099,0.746171171171171,0.6274774774774775
the thing,62,0.8471774193548385,0.5891129032258065,0.5749999999999998,0.719758064516129,0.7088709677419354
love rosie,28,0.7258928571428571,0.6437499999999999,0.5776785714285715,0.7526785714285715,0.7178571428571429
the exorcist,91,0.7717032967032968,0.6357142857142857,0.5879120879120879,0.7376373626373627,0.6972527472527473
world war z,45,0.7777777777777778,0.6144444444444445,0.5588888888888889,0.7455555555555556,0.6783333333333333
one piece red,41,0.7890243902439023,0.6518292682926828,0.5615853658536585,0.7396341463414634,0.6323170731707318
die hard,50,0.73,0.628,0.5894999999999999,0.6970000000000001,0.6775
daily dose of sunshine,63,0.7928571428571428,0.6503968253968252,0.5718253968253968,0.7448412698412699,0.7130952380952381
eternal sunshine of the spotless mind ,47,0.8617021276595744,0.6037234042553191,0.5946808510638297,0.7292553191489363,0.7478723404255321
documentary,152,0.7934210526315789,0.6815789473684211,0.6473684210526316,0.7259868421052631,0.6101973684210527
spider man into the spiderverse,30,0.7349999999999999,0.6133333333333334,0.6616666666666666,0.6933333333333332,0.6225
aladdin,59,0.7016949152542372,0.641949152542373,0.6411016949152543,0.6927966101694916,0.6690677966101695
marry my husband,59,0.7622881355932204,0.6597457627118646,0.6211864406779662,0.6898305084745762,0.6817796610169491
the equalizer,138,0.7813405797101449,0.6905797101449276,0.6557971014492754,0.7545289855072463,0.5923913043478259
the witcher,45,0.8127777777777778,0.6872222222222222,0.6188888888888888,0.7155555555555556,0.6055555555555555
eat pray love,30,0.8424999999999998,0.6733333333333335,0.6608333333333334,0.7533333333333332,0.6208333333333332
the parent trap,44,0.7556818181818183,0.6346590909090909,0.618181818181818,0.7585227272727273,0.6840909090909091
the color purple ,44,0.7801136363636363,0.6454545454545455,0.6062500000000001,0.8107954545454544,0.6068181818181817
dunkirk,40,0.8100000000000002,0.6375,0.594375,0.7074999999999999,0.6950000000000001
casablanca,42,0.8785714285714286,0.6755952380952381,0.6488095238095238,0.7452380952380953,0.5470238095238095
sonic the hedgehog ,41,0.7981707317073171,0.573780487804878,0.6018292682926829,0.7530487804878049,0.7195121951219512
deadpool vs wolverine,42,0.7428571428571429,0.6672619047619047,0.6440476190476191,0.7398809523809524,0.625
brokeback mountain,56,0.8263392857142858,0.5321428571428571,0.5821428571428572,0.7013392857142858,0.7700892857142857
a bronx tale,45,0.7599999999999999,0.6288888888888888,0.62,0.7244444444444443,0.6644444444444443
mario bros,450,0.7555555555555555,0.640277777777778,0.5962222222222222,0.7556666666666667,0.6645555555555556
taylor swift the eras tour,34,0.7551470588235295,0.6433823529411765,0.6573529411764706,0.7272058823529411,0.7169117647058825
la haine,44,0.899431818181818,0.5704545454545454,0.615340909090909,0.725568181818182,0.6920454545454545
pyramid game,58,0.7913793103448276,0.614655172413793,0.6051724137931035,0.6551724137931035,0.7318965517241378
thanksgiving ,51,0.7083333333333334,0.6004901960784313,0.598529411764706,0.7068627450980391,0.7127450980392158
life of pi,53,0.8127358490566037,0.708490566037736,0.6740566037735849,0.7410377358490565,0.6047169811320754
the zone of interest,43,0.8901162790697672,0.6406976744186046,0.6372093023255814,0.6505813953488372,0.6808139534883721
the departed,43,0.752906976744186,0.6215116279069768,0.6604651162790698,0.7058139534883722,0.6505813953488372
stree,743,0.738122476446837,0.6507402422611036,0.6866419919246298,0.68314266487214,0.6263458950201884
never,178,0.7436797752808989,0.6344101123595506,0.6046348314606742,0.7127808988764044,0.6796348314606742
love actually,52,0.7754807692307691,0.6721153846153847,0.6764423076923076,0.7360576923076922,0.6500000000000001
naruto,77,0.7685064935064934,0.603896103896104,0.5860389610389609,0.6886363636363636,0.6782467532467533
strays,47,0.7617021276595746,0.6558510638297873,0.653723404255319,0.7840425531914892,0.6654255319148936
maestro,42,0.8958333333333334,0.6482142857142856,0.6511904761904763,0.7482142857142858,0.6
the shining,51,0.8421568627450979,0.6049019607843138,0.5970588235294118,0.7019607843137254,0.7112745098039216
sewu dino,39,0.7269230769230769,0.6474358974358974,0.5923076923076923,0.6910256410256411,0.7602564102564102
reacher,62,0.7443548387096776,0.7254032258064516,0.6338709677419356,0.7266129032258065,0.5782258064516129
one life,44,0.8181818181818182,0.7301136363636364,0.6755681818181818,0.790340909090909,0.5715909090909091
the nightmare before christmas,57,0.7333333333333333,0.611842105263158,0.5548245614035089,0.7464912280701754,0.7399122807017544
mr and mrs smith,29,0.7267241379310343,0.643103448275862,0.6999999999999997,0.7189655172413794,0.6491379310344827
harry potter and the prisoner of azkaban,41,0.7798780487804877,0.6262195121951218,0.6060975609756097,0.7573170731707316,0.7085365853658536
one piece film red,27,0.7574074074074075,0.6231481481481481,0.6175925925925928,0.6787037037037036,0.649074074074074
the lighthouse,41,0.897560975609756,0.5298780487804877,0.5743902439024391,0.6926829268292682,0.6993902439024391
raya and the last dragon,49,0.7668367346938776,0.6530612244897959,0.6107142857142858,0.7193877551020408,0.6678571428571429
hacksaw ridge ,35,0.7564285714285713,0.6592857142857143,0.5814285714285715,0.75,0.6485714285714285
guy ritchies the covenant,1,0.625,0.8,0.5750000000000001,0.8,0.7500000000000001
lolo and the kid,41,0.7890243902439025,0.6835365853658536,0.6457317073170732,0.7725609756097559,0.6804878048780487
spy x family,59,0.7902542372881355,0.6241525423728814,0.5567796610169492,0.7343220338983051,0.7080508474576271
petualangan sherina ,39,0.7884615384615383,0.6564102564102565,0.6673076923076924,0.6762820512820513,0.6596153846153846
dexter,44,0.7522727272727273,0.6363636363636365,0.6238636363636364,0.6664772727272728,0.6454545454545454
long legs,43,0.727906976744186,0.6238372093023256,0.65,0.7220930232558139,0.6831395348837208
midnight sun,44,0.7886363636363637,0.6727272727272727,0.6261363636363637,0.7772727272727272,0.7153409090909091
alice in wonderland,54,0.8384259259259259,0.6310185185185185,0.6277777777777778,0.713888888888889,0.6949074074074074
laila majnu,49,0.7714285714285714,0.6234693877551021,0.6637755102040817,0.725,0.6540816326530613
lupa,76,0.75625,0.6213815789473683,0.6,0.6726973684210527,0.7315789473684211
forgotten,60,0.785,0.6216666666666666,0.565,0.7129166666666668,0.6904166666666666
forget,127,0.7805118110236221,0.6289370078740157,0.5931102362204724,0.6929133858267716,0.6812992125984251
dungeons and dragons honor among thieves,13,0.8826923076923077,0.573076923076923,0.47884615384615387,0.7884615384615383,0.7519230769230768
antman and the wasp quantumania,4,0.71875,0.79375,0.65625,0.7625,0.6125
halloween ,83,0.738855421686747,0.6394578313253012,0.5677710843373494,0.7403614457831325,0.6939759036144579
spider verse,1502,0.7689580559254326,0.5960719041278295,0.6069241011984021,0.7189247669773634,0.6738515312916111
guardian of the galaxy vol ,22,0.7545454545454544,0.6818181818181818,0.6193181818181818,0.703409090909091,0.6204545454545453
the adam project,46,0.792391304347826,0.596195652173913,0.6021739130434782,0.7407608695652175,0.6951086956521738
renfield,35,0.8628571428571429,0.6435714285714287,0.6107142857142857,0.7614285714285715,0.6678571428571427
the boys,373,0.7458445040214476,0.6439008042895442,0.6449061662198392,0.7363941018766756,0.6686997319034853
true beauty,71,0.7345070422535211,0.6214788732394365,0.6130281690140844,0.7038732394366197,0.723943661971831
i love lizzy,40,0.7637499999999999,0.678125,0.648125,0.7925,0.675
woman king,84,0.8077380952380951,0.6705357142857142,0.6244047619047619,0.7958333333333333,0.6136904761904762
all quiet on the western front ,36,0.7986111111111112,0.5902777777777779,0.6194444444444445,0.6520833333333333,0.6847222222222222
conan,173,0.7695086705202312,0.632514450867052,0.5657514450867052,0.7030346820809249,0.6851156069364163
i forgot ,93,0.7696236559139784,0.5946236559139785,0.5674731182795698,0.7056451612903224,0.6704301075268818
the super mario bros,176,0.7576704545454547,0.6353693181818181,0.5764204545454544,0.7592329545454546,0.6661931818181818
lilo and stitch,49,0.7112244897959183,0.6357142857142856,0.5566326530612246,0.7698979591836735,0.748469387755102
gifted,61,0.8004098360655738,0.6672131147540984,0.6282786885245901,0.7586065573770492,0.6229508196721312
the woman king,42,0.8148809523809524,0.6690476190476191,0.6369047619047619,0.8125,0.6226190476190476
banshees of inisherin,95,0.8936842105263157,0.6171052631578948,0.6023684210526317,0.7115789473684213,0.69
the witch,122,0.784016393442623,0.6401639344262294,0.5797131147540984,0.7254098360655737,0.6860655737704918
blink twice,52,0.8153846153846153,0.6543269230769231,0.6533653846153846,0.7687499999999999,0.6754807692307693
maleficent,65,0.7884615384615385,0.6323076923076925,0.558076923076923,0.7253846153846155,0.7119230769230769
spider verse ,442,0.7807692307692308,0.6009615384615384,0.5941742081447964,0.7250565610859728,0.6858031674208145
john wick  ,1,0.525,0.55,0.275,0.7,0.75
thor,142,0.7672535211267605,0.632394366197183,0.6070422535211267,0.7133802816901408,0.6524647887323944
ghibli,183,0.8162568306010929,0.6079234972677595,0.5613387978142076,0.7277322404371586,0.6989071038251367
yellowstone,50,0.7154999999999998,0.7245,0.6794999999999999,0.7965000000000001,0.6385000000000001
zone of interest,82,0.8899390243902439,0.6649390243902439,0.6539634146341462,0.6664634146341464,0.664939024390244
kill boksoon,35,0.7849999999999999,0.7021428571428571,0.5992857142857143,0.7692857142857144,0.6585714285714286
the rookie,48,0.6677083333333332,0.6302083333333334,0.6484375,0.7567708333333334,0.6375000000000001
red,2634,0.7742027334851936,0.6210231586940016,0.598842065299924,0.7263192862566439,0.6856017463933182
tiger ,61,0.7225409836065574,0.6581967213114754,0.6360655737704918,0.7122950819672131,0.6430327868852458
sita raman,40,0.785625,0.665625,0.664375,0.74125,0.63
rango,35,0.7585714285714286,0.5871428571428571,0.5642857142857143,0.7071428571428571,0.6807142857142859
lapata ladies,55,0.7822727272727273,0.6695454545454548,0.6468181818181817,0.7459090909090909,0.6218181818181818
i have no idea,47,0.779255319148936,0.6542553191489362,0.5819148936170214,0.7218085106382978,0.6670212765957446
oldboy,38,0.8934210526315788,0.5289473684210527,0.6032894736842105,0.6796052631578947,0.6907894736842104
the gentleman ,33,0.8515151515151513,0.6613636363636365,0.7090909090909091,0.753030303030303,0.5886363636363636
lotr,43,0.8395348837209301,0.6255813953488372,0.5953488372093023,0.7302325581395348,0.6941860465116279
mother,207,0.7916666666666666,0.685144927536232,0.6723429951690824,0.7519323671497583,0.6446859903381642
where the crawdads sing ,33,0.7848484848484848,0.6674242424242424,0.6598484848484849,0.7984848484848486,0.6393939393939393
suzume ,103,0.795388349514563,0.59126213592233,0.5249999999999999,0.6983009708737865,0.7094660194174757
the wind rises,42,0.8559523809523808,0.5702380952380952,0.5880952380952381,0.7375,0.7315476190476191
black clover,84,0.770238095238095,0.6339285714285714,0.5642857142857142,0.7291666666666666,0.7044642857142858
toy story ,35,0.7321428571428572,0.6428571428571428,0.6085714285714285,0.7100000000000002,0.68
the shawshank redemption ,35,0.8021428571428572,0.6478571428571429,0.6049999999999999,0.7264285714285714,0.6535714285714287
a man named otto,37,0.8297297297297298,0.6209459459459459,0.5810810810810811,0.7817567567567568,0.6351351351351352
nobody,82,0.8173780487804879,0.6246951219512195,0.5835365853658536,0.7195121951219512,0.6664634146341464
teenage mutant ninja turtles mutant mayhem,17,0.8029411764705883,0.586764705882353,0.5529411764705883,0.763235294117647,0.6529411764705882
thor love and thunder,34,0.7625000000000001,0.6433823529411765,0.6080882352941176,0.6683823529411765,0.6823529411764706
endgame,229,0.7334061135371179,0.6495633187772926,0.6216157205240175,0.7113537117903929,0.6381004366812227
there will be blood,34,0.8764705882352941,0.6279411764705882,0.5955882352941175,0.6551470588235295,0.6727941176470589
notebook ,247,0.7401821862348178,0.636842105263158,0.6456477732793521,0.7458502024291499,0.6832995951417004
venom ,49,0.7331632653061224,0.6091836734693877,0.6275510204081634,0.728061224489796,0.6311224489795918
na ,782,0.7898657289002557,0.6512468030690538,0.6295396419437339,0.7308503836317135,0.6675511508951405
beautiful boy ,34,0.7573529411764706,0.5698529411764706,0.6169117647058823,0.7544117647058823,0.7794117647058824
 feet apart,173,0.763728323699422,0.6143063583815029,0.6079479768786127,0.7504335260115607,0.7316473988439307
klaus,34,0.7948529411764705,0.588970588235294,0.5860294117647059,0.7227941176470588,0.6823529411764706
godzilla x kong,57,0.7394736842105262,0.6442982456140353,0.6201754385964912,0.7206140350877194,0.6105263157894736
limitless,40,0.793125,0.6693749999999999,0.640625,0.6756249999999999,0.619375
horror ,331,0.7595921450151056,0.6520392749244713,0.6191842900302115,0.7321752265861027,0.673262839879154
fractured,38,0.7480263157894737,0.6138157894736844,0.6499999999999999,0.731578947368421,0.730263157894737
the princess and the frog,38,0.7598684210526315,0.6427631578947369,0.6190789473684208,0.7302631578947368,0.644078947368421
moonlight,42,0.8488095238095239,0.580952380952381,0.6595238095238096,0.7261904761904762,0.7035714285714286
duty after school ,42,0.7559523809523809,0.6101190476190477,0.5595238095238095,0.6767857142857143,0.7595238095238096
escape room,45,0.7677777777777777,0.6094444444444445,0.6511111111111111,0.6955555555555555,0.6822222222222222
a lot,175,0.7818571428571428,0.6354285714285713,0.6120000000000001,0.729,0.6505714285714286
kungfu panda ,34,0.8154411764705882,0.6639705882352941,0.6352941176470588,0.7080882352941176,0.6602941176470589
the good bad mother,42,0.7922619047619047,0.6613095238095238,0.6398809523809524,0.7398809523809524,0.7363095238095237
portrait of a lady on fire,42,0.8767857142857144,0.6136904761904761,0.5857142857142857,0.7458333333333333,0.7226190476190475
instant family,35,0.7485714285714287,0.687142857142857,0.6535714285714287,0.7328571428571428,0.6457142857142857
lucifer,44,0.7710227272727274,0.6096590909090909,0.5943181818181817,0.7068181818181818,0.6954545454545454
late night with the devil,37,0.870945945945946,0.6445945945945946,0.6445945945945944,0.7432432432432433,0.6891891891891891
whisper of the heart,45,0.8611111111111108,0.6066666666666667,0.5827777777777778,0.7266666666666667,0.6961111111111111
dont know ,72,0.7184027777777777,0.6065972222222222,0.6006944444444444,0.7083333333333334,0.6763888888888889
ten things i hate about you,41,0.773780487804878,0.6268292682926829,0.649390243902439,0.7841463414634144,0.7079268292682926
fear street,66,0.7772727272727272,0.5897727272727272,0.6147727272727272,0.7428030303030303,0.7352272727272726
maze runner ,74,0.7202702702702702,0.6077702702702702,0.5972972972972972,0.7135135135135136,0.6945945945945946
redeeming love,41,0.7621951219512195,0.6823170731707316,0.6304878048780488,0.800609756097561,0.6024390243902439
the holdovers ,33,0.8393939393939394,0.6651515151515153,0.6575757575757577,0.7166666666666667,0.6318181818181818
close,91,0.8321428571428571,0.6118131868131869,0.5923076923076923,0.7299450549450549,0.7145604395604395
spiderverse ,274,0.8166970802919707,0.5737226277372264,0.5953467153284672,0.7208941605839415,0.6923357664233576
crazy rich asians ,31,0.6846774193548388,0.6580645161290323,0.6846774193548387,0.7620967741935484,0.6629032258064517
pursuit of happiness,99,0.8123737373737373,0.7121212121212122,0.6643939393939393,0.7555555555555556,0.5992424242424242
 mile,295,0.7685593220338983,0.648135593220339,0.6252542372881356,0.7377118644067797,0.6494915254237288
manifest,39,0.7692307692307692,0.7429487179487178,0.655128205128205,0.7602564102564101,0.5858974358974357
wild robot,83,0.7939759036144577,0.6319277108433734,0.6039156626506024,0.7786144578313253,0.6762048192771083
five feet apart ,35,0.7857142857142857,0.6578571428571429,0.5842857142857143,0.7414285714285715,0.7407142857142858
alive,49,0.7999999999999999,0.633673469387755,0.6382653061224489,0.691326530612245,0.6637755102040817
shameless,44,0.6931818181818182,0.5886363636363637,0.6761363636363636,0.6874999999999999,0.709090909090909
encanto ,35,0.7771428571428571,0.6049999999999999,0.6085714285714285,0.7592857142857142,0.7342857142857143
elements,49,0.8255102040816327,0.6535714285714287,0.6505102040816326,0.7448979591836733,0.6290816326530612
challengers ,33,0.8393939393939394,0.6053030303030302,0.6727272727272727,0.743939393939394,0.7113636363636363
blacklist,53,0.7556603773584906,0.7009433962264149,0.6188679245283019,0.7599056603773586,0.6141509433962264
modern family,47,0.7611702127659574,0.6425531914893616,0.6622340425531915,0.6930851063829786,0.6882978723404256
megamind,34,0.7757352941176471,0.6147058823529412,0.5897058823529411,0.6941176470588235,0.6558823529411765
the crow,69,0.8202898550724637,0.6286231884057972,0.5572463768115943,0.7076086956521739,0.710144927536232
openhimer,39,0.7538461538461539,0.6416666666666666,0.6262820512820512,0.6974358974358975,0.6044871794871794
spiderman into the spiderverse ,20,0.73125,0.58125,0.5837500000000001,0.67125,0.7237500000000001
dont look up,17,0.9249999999999998,0.6102941176470589,0.6088235294117647,0.7779411764705884,0.7073529411764706
le comte de monte cristo ,31,0.8153225806451614,0.6048387096774195,0.6411290322580645,0.7677419354838707,0.7250000000000002
the silence of the lambs,35,0.8435714285714287,0.6078571428571429,0.6185714285714285,0.6957142857142856,0.7085714285714285
godzilla minus one ,31,0.8330645161290322,0.557258064516129,0.6346774193548389,0.7669354838709678,0.6580645161290323
the black phone ,32,0.71953125,0.58671875,0.6320312499999999,0.7078125,0.715625
the shack,35,0.7721428571428571,0.6699999999999999,0.6957142857142856,0.7778571428571428,0.6428571428571429
lego batman,57,0.7570175438596493,0.5916666666666667,0.5978070175438597,0.6960526315789474,0.6828947368421052
end game,147,0.7540816326530612,0.6610544217687074,0.6374149659863945,0.7301020408163265,0.6384353741496599
after everything ,29,0.7258620689655174,0.7094827586206897,0.6172413793103447,0.7775862068965516,0.6456896551724138
euphoria,41,0.7646341463414633,0.5707317073170731,0.6176829268292684,0.6652439024390243,0.7292682926829268
bad boys ride or die,19,0.7157894736842105,0.7421052631578948,0.6776315789473685,0.761842105263158,0.5605263157894737
the covenant ,36,0.7569444444444443,0.7326388888888888,0.6652777777777779,0.7388888888888889,0.588888888888889
dune ii,30,0.8366666666666667,0.6608333333333333,0.7016666666666667,0.6791666666666667,0.6166666666666667
super mario brothers,42,0.7720238095238094,0.6928571428571428,0.6404761904761904,0.7601190476190476,0.6541666666666667
minion,350,0.7049285714285713,0.6397142857142857,0.6331428571428571,0.7141428571428572,0.6371428571428571
eras tour,296,0.7345439189189189,0.6444256756756757,0.6322635135135134,0.7445101351351351,0.7075168918918918
dark,547,0.7915904936014625,0.6177330895795247,0.6179159049360147,0.6932815356489945,0.6608318098720293
the maze runner ,37,0.7452702702702703,0.6243243243243244,0.5844594594594594,0.7148648648648647,0.7155405405405405
kungfu panda,60,0.7925,0.6433333333333333,0.605,0.7116666666666666,0.64875
many,257,0.7921206225680933,0.6490272373540856,0.6488326848249028,0.7409533073929961,0.6288910505836576
culpa mia ,31,0.7201612903225806,0.5983870967741935,0.6201612903225808,0.7387096774193548,0.6983870967741934
damsel ,34,0.7845588235294116,0.6691176470588235,0.6404411764705884,0.7610294117647058,0.6801470588235294
kingdom,310,0.7842741935483871,0.6860483870967742,0.6200806451612904,0.7521774193548387,0.6340322580645161
red notice ,33,0.6848484848484848,0.6886363636363637,0.6515151515151515,0.7416666666666667,0.6348484848484848
laapata ladies,35,0.8421428571428571,0.6607142857142858,0.6349999999999999,0.7578571428571428,0.615
the note book,37,0.7358108108108108,0.6425675675675676,0.6567567567567568,0.7108108108108108,0.6675675675675675
in the mood for love,38,0.9078947368421053,0.6032894736842106,0.619736842105263,0.6934210526315789,0.688815789473684
arcane,36,0.8166666666666667,0.5715277777777777,0.5340277777777778,0.7111111111111111,0.7229166666666667
blended,33,0.7340909090909091,0.6651515151515153,0.668939393939394,0.7750000000000001,0.6446969696969698
grease,39,0.7333333333333335,0.5929487179487181,0.6935897435897435,0.6993589743589742,0.7224358974358973
vincenzo,46,0.7266304347826086,0.6081521739130434,0.5706521739130435,0.6902173913043478,0.7059782608695653
across the spider verse ,277,0.7814079422382672,0.6,0.5928700361010831,0.7338447653429603,0.6842960288808665
society of the snow ,37,0.833108108108108,0.6817567567567568,0.5939189189189189,0.7297297297297296,0.6277027027027026
maleficent ,30,0.7933333333333331,0.645,0.5800000000000001,0.7249999999999999,0.735833333333333
kill,867,0.8234140715109575,0.6517589388696655,0.6290080738177625,0.7190599769319492,0.6532006920415225
avengers infinity war,33,0.7128787878787879,0.6159090909090909,0.553030303030303,0.7340909090909091,0.6909090909090909
rockstar,52,0.7740384615384615,0.5951923076923078,0.6158653846153845,0.7346153846153847,0.6923076923076924
guardian of the galaxy ,95,0.7692105263157895,0.6489473684210527,0.6031578947368421,0.7002631578947367,0.6626315789473685
flash,129,0.7492248062015503,0.6478682170542636,0.6275193798449613,0.7116279069767442,0.624031007751938
hocus pocus ,30,0.7275000000000003,0.6475000000000001,0.6275,0.7525000000000001,0.6841666666666665
jennifers body,11,0.7818181818181817,0.6136363636363635,0.6659090909090909,0.6545454545454545,0.725
beekeeper ,55,0.7081818181818182,0.6740909090909089,0.6159090909090907,0.7377272727272727,0.6681818181818184
spiderman across the multiverse,17,0.8411764705882353,0.5823529411764706,0.5750000000000001,0.7749999999999999,0.7661764705882353
mai,888,0.786036036036036,0.6503096846846848,0.647043918918919,0.7604166666666666,0.6640765765765766
fifty shades of grey,36,0.7201388888888889,0.6902777777777778,0.6659722222222223,0.6791666666666667,0.7250000000000001
beetlejuice ,50,0.7885,0.6339999999999999,0.5715,0.733,0.6769999999999999
im not sure ,17,0.6838235294117647,0.6602941176470589,0.5867647058823531,0.7867647058823529,0.6455882352941176
satyaprem ki katha,35,0.7907142857142857,0.6835714285714286,0.6321428571428572,0.7542857142857143,0.6442857142857144
twenty five twenty one,31,0.7879032258064517,0.6362903225806452,0.5314516129032257,0.7233870967741935,0.7596774193548387
avatar the last airbender,34,0.8036764705882353,0.5904411764705882,0.651470588235294,0.7161764705882352,0.661029411764706
red white and royal blue ,16,0.75625,0.5343749999999999,0.5703125,0.7421875,0.71875
the idea of you,33,0.7840909090909091,0.6643939393939394,0.6462121212121212,0.75,0.6454545454545454
ford v ferrari,27,0.7592592592592593,0.6277777777777778,0.624074074074074,0.6972222222222222,0.65
american psycho ,29,0.7905172413793102,0.581896551724138,0.6551724137931034,0.5991379310344829,0.7043103448275861
gladiator ,28,0.7946428571428571,0.6803571428571428,0.6839285714285713,0.71875,0.6080357142857142
sing,966,0.7762422360248447,0.6465579710144927,0.6314440993788819,0.7501293995859213,0.6624741200828158
spiderman beyond the spiderverse,11,0.825,0.5545454545454546,0.6363636363636364,0.6954545454545454,0.7386363636363636
black panther wakanda forever,12,0.7729166666666667,0.6541666666666667,0.5750000000000001,0.7729166666666667,0.7145833333333335
spaceman,34,0.8492647058823528,0.6529411764705882,0.623529411764706,0.7661764705882353,0.6124999999999999
fast ,1479,0.7199966193373901,0.6662440838404328,0.6501352265043948,0.727129817444219,0.6332657200811358
kdramas,29,0.7206896551724139,0.6577586206896552,0.6008620689655173,0.721551724137931,0.646551724137931
willy wonka ,44,0.7482954545454544,0.6261363636363636,0.5965909090909092,0.7392045454545454,0.6784090909090911
in time,54,0.8111111111111109,0.6476851851851854,0.649074074074074,0.7370370370370369,0.6004629629629629
a very good girl,37,0.8452702702702705,0.7837837837837837,0.7027027027027027,0.7831081081081082,0.5689189189189189
i saw the tv glow,32,0.865625,0.6046875,0.5414062500000001,0.7085937499999999,0.7367187499999999
the long game,31,0.7814516129032256,0.7419354838709676,0.6620967741935483,0.7846774193548386,0.5758064516129032
nun,550,0.7547272727272728,0.6571363636363635,0.6133636363636364,0.7299090909090908,0.6723636363636363
the giver,33,0.8204545454545454,0.6128787878787878,0.6121212121212121,0.7750000000000001,0.7378787878787879
high school musical,49,0.682142857142857,0.6448979591836735,0.6408163265306123,0.7540816326530612,0.6479591836734695
prisoners ,34,0.7897058823529411,0.6198529411764706,0.613235294117647,0.711764705882353,0.6227941176470587
weathering with you,38,0.8138157894736843,0.6171052631578946,0.5572368421052633,0.7210526315789473,0.6835526315789474
knives out ,51,0.7431372549019608,0.6446078431372549,0.6294117647058823,0.7156862745098038,0.6799019607843136
a silent voice ,28,0.7473214285714286,0.5223214285714286,0.46517857142857144,0.7508928571428573,0.7607142857142856
i dont have one,82,0.7338414634146341,0.602439024390244,0.5914634146341463,0.7088414634146343,0.6820121951219513
the dead poets society,37,0.8689189189189189,0.6229729729729729,0.5601351351351351,0.7533783783783785,0.7662162162162162
maverick ,249,0.7289156626506024,0.6844377510040162,0.6610441767068272,0.7342369477911647,0.6214859437751004
no one ,52,0.8028846153846154,0.6100961538461539,0.6081730769230769,0.7442307692307693,0.6855769230769232
quiet place,202,0.7654702970297029,0.6534653465346535,0.623019801980198,0.7518564356435643,0.6667079207920793
mission impossible dead reckoning part ,17,0.7926470588235293,0.7323529411764707,0.6897058823529412,0.7749999999999999,0.5970588235294118
omg ,32,0.7984374999999999,0.6609375,0.6429687500000001,0.7554687499999999,0.6460937499999999
lovely runner,38,0.7796052631578947,0.6223684210526316,0.6006578947368422,0.7210526315789474,0.6802631578947369
bohemian rhapsody,47,0.818617021276596,0.6202127659574467,0.573404255319149,0.7638297872340427,0.6734042553191489
babylone,34,0.8602941176470589,0.5823529411764706,0.6955882352941177,0.7095588235294118,0.6860294117647059
amelie,40,0.8868749999999999,0.5974999999999999,0.574375,0.7699999999999999,0.7125
city of god,33,0.8356060606060606,0.5916666666666668,0.6401515151515151,0.6568181818181817,0.6537878787878788
rush hour ,33,0.7287878787878788,0.6272727272727272,0.6121212121212121,0.6696969696969698,0.6416666666666667
the proposal ,28,0.7062499999999999,0.6973214285714285,0.6830357142857144,0.744642857142857,0.6392857142857143
salt burn ,27,0.8546296296296296,0.625,0.6879629629629629,0.6712962962962964,0.6657407407407407
heartstopper,33,0.753030303030303,0.6053030303030302,0.553030303030303,0.7378787878787878,0.7462121212121212
bubble,46,0.7956521739130435,0.5499999999999998,0.5668478260869565,0.7391304347826086,0.7255434782608695
all the light we cannot see,29,0.8086206896551724,0.7008620689655172,0.6465517241379312,0.7439655172413792,0.5577586206896551
five nights at freddies,28,0.7866071428571428,0.6151785714285714,0.63125,0.7312499999999998,0.6964285714285715
